travel_date,travel_time,travel_from,max_capacity,number_of_tickets,year,month,day
6,426,7,49,35.0,2017,11,12
6,427,7,49,27.0,2017,11,12
6,428,7,49,7.0,2017,11,12
6,655,7,11,8.0,2017,11,12
6,654,7,11,2.0,2017,11,12
6,653,7,11,4.0,2017,11,12
6,652,7,11,11.0,2017,11,12
6,651,7,11,11.0,2017,11,12
6,650,7,11,11.0,2017,11,12
6,640,7,11,1.0,2017,11,12
6,340,7,11,5.0,2017,11,12
6,300,7,11,1.0,2017,11,12
6,580,7,11,1.0,2017,11,12
3,420,7,11,4.0,2017,10,12
3,410,7,11,3.0,2017,10,12
3,400,7,11,3.0,2017,10,12
3,370,7,11,8.0,2017,10,12
3,669,7,11,8.0,2017,10,12
3,426,7,49,11.0,2017,10,12
1,426,4,49,1.0,2018,4,3
1,423,11,49,8.0,2018,4,3
3,434,7,49,4.0,2017,10,12
3,668,7,11,7.0,2017,10,12
3,427,7,49,14.0,2017,10,12
3,320,7,11,1.0,2017,10,12
3,666,7,11,10.0,2017,10,12
3,667,7,11,9.0,2017,10,12
1,428,9,49,8.0,2018,4,3
3,665,7,11,12.0,2017,10,12
3,664,7,11,11.0,2017,10,12
3,663,7,11,11.0,2017,10,12
1,419,14,49,3.0,2018,4,3
3,1144,7,49,24.0,2017,10,12
3,662,7,11,11.0,2017,10,12
3,661,7,11,11.0,2017,10,12
3,660,7,11,11.0,2017,10,12
3,659,7,11,11.0,2017,10,12
1,424,14,49,4.0,2018,4,3
1,423,14,49,2.0,2018,4,3
3,658,7,11,11.0,2017,10,12
3,630,7,11,11.0,2017,10,12
3,1145,7,49,42.0,2017,10,12
3,657,7,11,11.0,2017,10,12
1,424,1,49,27.0,2018,4,3
1,419,15,49,16.0,2018,4,3
1,425,14,49,6.0,2018,4,3
1,426,6,49,1.0,2018,4,3
1,440,6,11,4.0,2018,4,3
1,428,2,49,18.0,2018,4,3
1,390,6,11,1.0,2018,4,3
1,310,6,11,4.0,2018,4,3
1,428,14,49,3.0,2018,4,3
1,429,14,49,1.0,2018,4,3
1,428,0,49,1.0,2018,4,3
3,656,7,11,11.0,2017,10,12
3,655,7,11,11.0,2017,10,12
3,654,7,11,11.0,2017,10,12
3,428,7,49,6.0,2017,10,12
3,653,7,11,9.0,2017,10,12
3,652,7,11,10.0,2017,10,12
3,434,14,49,20.0,2018,5,3
3,1147,15,49,40.0,2018,5,3
3,429,1,49,45.0,2018,5,3
3,434,11,49,1.0,2018,5,3
3,426,6,49,1.0,2018,5,3
3,432,9,49,36.0,2018,5,3
3,424,14,49,2.0,2018,5,3
3,651,7,11,11.0,2017,10,12
3,640,7,11,11.0,2017,10,12
3,433,2,49,18.0,2018,5,3
3,424,1,49,18.0,2018,5,3
3,430,1,49,4.0,2018,5,3
3,419,15,49,6.0,2018,5,3
3,650,7,11,11.0,2017,10,12
3,1146,7,49,34.0,2017,10,12
3,610,6,11,2.0,2018,5,3
3,610,7,11,6.0,2017,10,12
3,620,7,11,7.0,2017,10,12
3,600,7,11,10.0,2017,10,12
3,590,7,11,6.0,2017,10,12
3,580,7,11,8.0,2017,10,12
3,570,7,11,11.0,2017,10,12
3,560,7,11,3.0,2017,10,12
3,550,7,11,9.0,2017,10,12
3,435,7,49,1.0,2017,10,12
3,540,7,11,11.0,2017,10,12
3,530,7,11,10.0,2017,10,12
3,520,7,11,9.0,2017,10,12
3,300,6,11,1.0,2018,5,3
3,1143,7,49,6.0,2017,10,12
3,490,7,11,11.0,2017,10,12
3,510,7,11,7.0,2017,10,12
3,500,7,11,11.0,2017,10,12
3,435,9,49,27.0,2018,5,3
3,425,7,49,21.0,2017,10,12
3,480,7,11,7.0,2017,10,12
3,422,6,49,1.0,2018,5,3
3,470,7,11,10.0,2017,10,12
3,460,7,11,5.0,2017,10,12
3,450,7,11,10.0,2017,10,12
3,431,1,49,1.0,2018,5,3
3,428,2,49,6.0,2018,5,3
3,420,6,11,3.0,2018,5,3
3,410,6,11,1.0,2018,5,3
3,330,6,11,1.0,2018,5,3
3,423,11,49,3.0,2018,5,3
3,425,14,49,2.0,2018,5,3
3,429,14,49,1.0,2018,5,3
3,428,9,49,1.0,2018,5,3
3,440,7,11,9.0,2017,10,12
3,430,7,11,10.0,2017,10,12
3,421,7,49,3.0,2017,10,12
6,423,14,49,1.0,2018,6,3
6,432,9,49,41.0,2018,6,3
6,434,14,49,28.0,2018,6,3
6,1147,15,49,48.0,2018,6,3
6,429,1,49,34.0,2018,6,3
6,435,9,49,20.0,2018,6,3
6,434,11,49,2.0,2018,6,3
6,428,9,49,2.0,2018,6,3
6,430,1,49,5.0,2018,6,3
6,433,2,49,15.0,2018,6,3
6,426,6,49,2.0,2018,6,3
3,330,7,11,1.0,2017,10,12
3,340,7,11,6.0,2017,10,12
3,300,7,11,1.0,2017,10,12
3,310,7,11,1.0,2017,10,12
3,424,7,49,2.0,2017,10,12
1,310,7,11,1.0,2017,9,12
1,421,7,49,4.0,2017,9,12
1,424,7,49,2.0,2017,9,12
1,640,7,11,1.0,2017,9,12
1,426,7,49,21.0,2017,9,12
1,630,7,11,11.0,2017,9,12
1,620,7,11,9.0,2017,9,12
1,610,7,11,11.0,2017,9,12
1,600,7,11,7.0,2017,9,12
1,590,7,11,9.0,2017,9,12
1,580,7,11,10.0,2017,9,12
1,425,7,49,3.0,2017,9,12
1,570,7,11,9.0,2017,9,12
1,560,7,11,11.0,2017,9,12
1,550,7,11,10.0,2017,9,12
1,431,7,49,2.0,2017,9,12
1,540,7,11,3.0,2017,9,12
1,427,7,49,7.0,2017,9,12
1,510,7,11,1.0,2017,9,12
1,490,7,11,3.0,2017,9,12
1,470,7,11,8.0,2017,9,12
1,480,7,11,9.0,2017,9,12
1,432,7,49,1.0,2017,9,12
6,424,1,49,14.0,2018,6,3
1,1146,7,49,3.0,2017,9,12
1,460,7,11,3.0,2017,9,12
1,1145,7,49,3.0,2017,9,12
1,450,7,11,6.0,2017,9,12
1,440,7,11,1.0,2017,9,12
1,330,7,11,1.0,2017,9,12
6,427,6,49,1.0,2018,6,3
1,300,7,11,1.0,2017,9,12
5,426,7,49,22.0,2017,8,12
5,663,7,11,1.0,2017,8,12
5,427,7,49,27.0,2017,8,12
5,422,7,49,8.0,2017,8,12
5,434,7,49,9.0,2017,8,12
5,658,7,11,3.0,2017,8,12
5,657,7,11,11.0,2017,8,12
6,390,6,11,1.0,2018,6,3
6,425,14,49,6.0,2018,6,3
6,419,15,49,1.0,2018,6,3
6,428,2,49,4.0,2018,6,3
5,656,7,11,11.0,2017,8,12
6,424,14,49,2.0,2018,6,3
6,423,11,49,1.0,2018,6,3
6,426,4,49,1.0,2018,6,3
5,655,7,11,11.0,2017,8,12
5,659,7,11,1.0,2017,8,12
5,654,7,11,11.0,2017,8,12
5,433,7,49,1.0,2017,8,12
5,653,7,11,11.0,2017,8,12
1,424,1,49,20.0,2018,7,3
1,1147,15,49,39.0,2018,7,3
1,432,9,49,27.0,2018,7,3
1,653,6,11,1.0,2018,7,3
1,429,1,49,34.0,2018,7,3
1,434,11,49,5.0,2018,7,3
1,434,14,49,25.0,2018,7,3
1,419,9,49,5.0,2018,7,3
1,433,2,49,30.0,2018,7,3
1,431,1,49,3.0,2018,7,3
5,652,7,11,10.0,2017,8,12
1,428,2,49,7.0,2018,7,3
5,651,7,11,11.0,2017,8,12
1,435,9,49,27.0,2018,7,3
1,428,9,49,3.0,2018,7,3
5,650,7,11,11.0,2017,8,12
5,640,7,11,6.0,2017,8,12
5,630,7,11,9.0,2017,8,12
5,620,7,11,9.0,2017,8,12
5,610,7,11,11.0,2017,8,12
1,424,14,49,1.0,2018,7,3
5,600,7,11,11.0,2017,8,12
1,320,6,11,1.0,2018,7,3
5,590,7,11,8.0,2017,8,12
1,310,6,11,1.0,2018,7,3
5,580,7,11,10.0,2017,8,12
5,570,7,11,11.0,2017,8,12
5,560,7,11,11.0,2017,8,12
5,550,7,11,7.0,2017,8,12
5,421,7,49,37.0,2017,8,12
5,540,7,11,7.0,2017,8,12
5,520,7,11,11.0,2017,8,12
5,530,7,11,10.0,2017,8,12
1,423,14,49,3.0,2018,7,3
5,510,7,11,11.0,2017,8,12
1,429,14,49,2.0,2018,7,3
1,420,6,11,1.0,2018,7,3
5,500,7,11,11.0,2017,8,12
5,490,7,11,11.0,2017,8,12
1,390,6,11,1.0,2018,7,3
5,480,7,11,10.0,2017,8,12
5,470,7,11,11.0,2017,8,12
1,380,6,11,1.0,2018,7,3
1,419,15,49,5.0,2018,7,3
1,425,14,49,4.0,2018,7,3
1,350,6,11,1.0,2018,7,3
1,423,11,49,2.0,2018,7,3
5,1146,7,49,8.0,2017,8,12
1,426,6,49,1.0,2018,7,3
5,460,7,11,11.0,2017,8,12
5,450,7,11,11.0,2017,8,12
5,1145,7,49,8.0,2017,8,12
5,440,7,11,9.0,2017,8,12
5,1144,7,49,4.0,2017,8,12
5,1143,7,49,6.0,2017,8,12
5,430,7,11,11.0,2017,8,12
5,420,7,11,11.0,2017,8,12
4,419,14,49,11.0,2018,8,3
4,434,14,49,33.0,2018,8,3
4,1147,15,49,28.0,2018,8,3
4,429,1,49,35.0,2018,8,3
4,432,9,49,45.0,2018,8,3
4,434,11,49,4.0,2018,8,3
4,431,1,49,6.0,2018,8,3
4,430,1,49,5.0,2018,8,3
4,424,6,49,1.0,2018,8,3
4,424,14,49,2.0,2018,8,3
4,424,4,49,1.0,2018,8,3
4,433,2,49,7.0,2018,8,3
4,435,9,49,14.0,2018,8,3
4,433,9,49,2.0,2018,8,3
4,428,2,49,11.0,2018,8,3
5,410,7,11,9.0,2017,8,12
4,560,6,11,3.0,2018,8,3
5,400,7,11,9.0,2017,8,12
5,390,7,11,7.0,2017,8,12
5,360,7,11,2.0,2017,8,12
5,300,7,11,2.0,2017,8,12
5,380,7,11,9.0,2017,8,12
2,427,7,49,11.0,2017,7,12
2,425,7,49,1.0,2017,7,12
2,434,7,49,10.0,2017,7,12
2,421,7,49,20.0,2017,7,12
4,426,6,49,3.0,2018,8,3
2,431,7,49,3.0,2017,7,12
2,655,7,11,1.0,2017,7,12
2,653,7,11,3.0,2017,7,12
2,620,7,11,11.0,2017,7,12
2,652,7,11,11.0,2017,7,12
2,426,7,49,14.0,2017,7,12
2,651,7,11,11.0,2017,7,12
4,427,4,49,1.0,2018,8,3
2,650,7,11,11.0,2017,7,12
2,640,7,11,12.0,2017,7,12
4,426,4,49,1.0,2018,8,3
2,630,7,11,11.0,2017,7,12
2,410,7,11,7.0,2017,7,12
4,427,6,49,2.0,2018,8,3
4,390,6,11,2.0,2018,8,3
4,435,14,49,1.0,2018,8,3
2,610,7,11,9.0,2017,7,12
2,600,7,11,11.0,2017,7,12
4,380,6,11,1.0,2018,8,3
4,424,1,49,18.0,2018,8,3
2,590,7,11,11.0,2017,7,12
4,425,14,49,7.0,2018,8,3
4,419,15,49,5.0,2018,8,3
4,330,6,11,1.0,2018,8,3
4,423,11,49,1.0,2018,8,3
2,580,7,11,11.0,2017,7,12
2,570,7,11,11.0,2017,7,12
2,560,7,11,11.0,2017,7,12
2,540,7,11,11.0,2017,7,12
0,300,4,11,3.0,2018,9,3
2,520,7,11,10.0,2017,7,12
2,550,7,11,11.0,2017,7,12
2,510,7,11,11.0,2017,7,12
2,530,7,11,9.0,2017,7,12
2,500,7,11,11.0,2017,7,12
2,490,7,11,10.0,2017,7,12
2,480,7,11,10.0,2017,7,12
0,428,14,49,6.0,2018,9,3
0,424,14,49,6.0,2018,9,3
0,434,11,49,3.0,2018,9,3
0,1147,15,49,39.0,2018,9,3
0,434,14,49,37.0,2018,9,3
0,429,14,49,1.0,2018,9,3
0,432,9,49,45.0,2018,9,3
0,429,1,49,36.0,2018,9,3
0,431,1,49,3.0,2018,9,3
2,470,7,11,10.0,2017,7,12
0,433,2,49,7.0,2018,9,3
2,450,7,11,10.0,2017,7,12
2,460,7,11,10.0,2017,7,12
2,440,7,11,10.0,2017,7,12
2,430,7,11,10.0,2017,7,12
2,420,7,11,11.0,2017,7,12
2,1146,7,49,38.0,2017,7,12
2,1145,7,49,1.0,2017,7,12
2,422,7,49,8.0,2017,7,12
2,432,7,49,14.0,2017,7,12
2,400,7,11,11.0,2017,7,12
2,370,7,11,5.0,2017,7,12
2,1143,7,49,3.0,2017,7,12
2,390,7,11,9.0,2017,7,12
2,380,7,11,11.0,2017,7,12
2,300,7,11,1.0,2017,7,12
0,426,6,49,3.0,2018,9,3
0,426,7,49,11.0,2017,6,12
0,600,7,11,11.0,2017,6,12
0,435,7,49,1.0,2017,6,12
0,610,7,11,11.0,2017,6,12
0,620,7,11,11.0,2017,6,12
0,510,7,11,8.0,2017,6,12
0,427,7,49,10.0,2017,6,12
0,550,7,11,11.0,2017,6,12
0,520,7,11,11.0,2017,6,12
0,540,7,11,11.0,2017,6,12
0,530,7,11,10.0,2017,6,12
0,425,14,49,5.0,2018,9,3
0,423,11,49,2.0,2018,9,3
0,400,6,11,1.0,2018,9,3
0,423,14,49,2.0,2018,9,3
0,424,1,49,15.0,2018,9,3
0,390,6,11,2.0,2018,9,3
0,435,9,49,10.0,2018,9,3
0,419,15,49,6.0,2018,9,3
0,428,2,49,7.0,2018,9,3
0,424,11,49,1.0,2018,9,3
0,428,9,49,1.0,2018,9,3
0,655,7,11,1.0,2017,6,12
0,590,7,11,11.0,2017,6,12
0,580,7,11,11.0,2017,6,12
2,310,4,11,1.0,2018,10,3
2,300,4,11,6.0,2018,10,3
0,500,7,11,11.0,2017,6,12
2,430,1,49,5.0,2018,10,3
2,434,11,49,2.0,2018,10,3
2,1147,15,49,28.0,2018,10,3
2,426,6,49,3.0,2018,10,3
2,429,1,49,31.0,2018,10,3
2,432,9,49,38.0,2018,10,3
2,434,14,49,19.0,2018,10,3
2,431,1,49,1.0,2018,10,3
2,433,2,49,14.0,2018,10,3
2,426,4,49,1.0,2018,10,3
2,560,6,11,3.0,2018,10,3
2,550,6,11,3.0,2018,10,3
2,540,6,11,2.0,2018,10,3
2,429,14,49,1.0,2018,10,3
2,435,9,49,14.0,2018,10,3
2,490,6,11,4.0,2018,10,3
2,500,6,11,1.0,2018,10,3
2,427,4,49,1.0,2018,10,3
0,570,7,11,11.0,2017,6,12
2,424,14,49,4.0,2018,10,3
2,433,9,49,1.0,2018,10,3
2,423,11,49,2.0,2018,10,3
2,425,14,49,8.0,2018,10,3
2,419,15,49,4.0,2018,10,3
2,424,1,49,9.0,2018,10,3
2,428,2,49,3.0,2018,10,3
0,560,7,11,11.0,2017,6,12
0,440,7,11,5.0,2017,6,12
0,410,7,11,2.0,2017,6,12
5,1147,15,49,46.0,2018,11,3
5,429,1,49,36.0,2018,11,3
5,434,11,49,2.0,2018,11,3
5,432,9,49,25.0,2018,11,3
5,423,14,49,4.0,2018,11,3
5,434,4,49,1.0,2018,11,3
5,424,14,49,10.0,2018,11,3
5,425,14,49,4.0,2018,11,3
5,433,2,49,20.0,2018,11,3
5,434,14,49,29.0,2018,11,3
5,435,9,49,27.0,2018,11,3
0,450,7,11,5.0,2017,6,12
0,400,7,11,11.0,2017,6,12
0,480,7,11,8.0,2017,6,12
0,430,7,49,27.0,2017,6,12
0,490,7,11,2.0,2017,6,12
5,423,11,49,4.0,2018,11,3
0,460,7,11,5.0,2017,6,12
0,470,7,11,6.0,2017,6,12
5,419,15,49,7.0,2018,11,3
0,431,7,49,3.0,2017,6,12
0,434,7,49,1.0,2017,6,12
0,430,7,11,5.0,2017,6,12
0,420,7,11,3.0,2017,6,12
0,300,7,11,3.0,2017,6,12
4,420,7,49,2.0,2017,5,12
4,659,7,11,11.0,2017,5,12
4,660,7,11,10.0,2017,5,12
4,427,7,49,15.0,2017,5,12
4,426,7,49,10.0,2017,5,12
4,425,7,49,1.0,2017,5,12
4,434,7,49,9.0,2017,5,12
4,658,7,11,10.0,2017,5,12
4,657,7,11,11.0,2017,5,12
4,656,7,11,11.0,2017,5,12
4,655,7,11,10.0,2017,5,12
5,426,4,49,1.0,2018,11,3
4,654,7,11,8.0,2017,5,12
4,653,7,11,11.0,2017,5,12
4,651,7,11,11.0,2017,5,12
4,652,7,11,7.0,2017,5,12
4,650,7,11,9.0,2017,5,12
4,620,7,11,11.0,2017,5,12
4,630,7,11,10.0,2017,5,12
4,640,7,11,11.0,2017,5,12
4,590,7,11,11.0,2017,5,12
4,580,7,11,11.0,2017,5,12
4,570,7,11,11.0,2017,5,12
4,550,7,11,11.0,2017,5,12
4,540,7,11,5.0,2017,5,12
4,610,7,11,8.0,2017,5,12
4,600,7,11,10.0,2017,5,12
4,530,7,11,8.0,2017,5,12
5,426,6,49,1.0,2018,11,3
4,500,7,11,10.0,2017,5,12
4,431,7,49,30.0,2017,5,12
4,560,7,11,11.0,2017,5,12
5,424,1,49,19.0,2018,11,3
5,390,6,11,1.0,2018,11,3
5,380,6,11,1.0,2018,11,3
5,370,6,11,2.0,2018,11,3
5,431,1,49,7.0,2018,11,3
5,360,6,11,2.0,2018,11,3
5,340,6,11,1.0,2018,11,3
5,330,6,11,1.0,2018,11,3
5,310,6,11,1.0,2018,11,3
5,300,6,11,1.0,2018,11,3
5,424,11,49,1.0,2018,11,3
5,428,2,49,3.0,2018,11,3
0,432,9,49,43.0,2018,12,3
0,435,9,49,15.0,2018,12,3
0,434,11,49,1.0,2018,12,3
0,430,1,49,11.0,2018,12,3
0,1147,15,49,35.0,2018,12,3
0,429,1,49,39.0,2018,12,3
0,434,14,49,14.0,2018,12,3
0,431,1,49,4.0,2018,12,3
0,426,6,49,6.0,2018,12,3
4,520,7,11,6.0,2017,5,12
0,424,4,49,2.0,2018,12,3
4,460,7,11,1.0,2017,5,12
4,510,7,11,6.0,2017,5,12
0,434,4,49,3.0,2018,12,3
0,435,4,49,1.0,2018,12,3
4,300,7,11,1.0,2017,5,12
2,421,7,49,26.0,2017,4,12
2,434,7,49,9.0,2017,4,12
2,427,7,49,24.0,2017,4,12
2,426,7,49,30.0,2017,4,12
0,433,2,49,6.0,2018,12,3
2,651,7,11,11.0,2017,4,12
2,429,7,49,1.0,2017,4,12
2,630,7,11,11.0,2017,4,12
2,640,7,11,11.0,2017,4,12
2,390,7,11,1.0,2017,4,12
2,540,7,11,5.0,2017,4,12
2,550,7,11,4.0,2017,4,12
2,590,7,11,9.0,2017,4,12
0,427,4,49,1.0,2018,12,3
2,620,7,11,6.0,2017,4,12
2,610,7,11,8.0,2017,4,12
2,300,7,11,4.0,2017,4,12
2,600,7,11,9.0,2017,4,12
0,424,11,49,1.0,2018,12,3
2,580,7,11,4.0,2017,4,12
2,530,7,11,6.0,2017,4,12
2,560,7,11,11.0,2017,4,12
0,424,14,49,3.0,2018,12,3
2,470,7,11,4.0,2017,4,12
0,424,1,49,14.0,2018,12,3
0,425,14,49,6.0,2018,12,3
0,423,11,49,2.0,2018,12,3
0,428,2,49,4.0,2018,12,3
0,423,14,49,3.0,2018,12,3
2,490,7,11,8.0,2017,4,12
2,570,7,11,6.0,2017,4,12
1,300,4,11,1.0,2018,3,13
2,520,7,11,7.0,2017,4,12
2,510,7,11,7.0,2017,4,12
2,500,7,11,7.0,2017,4,12
1,1147,15,49,47.0,2018,3,13
1,429,1,49,25.0,2018,3,13
2,480,7,11,5.0,2017,4,12
1,432,9,49,48.0,2018,3,13
1,423,14,49,5.0,2018,3,13
1,433,2,49,21.0,2018,3,13
1,425,14,49,7.0,2018,3,13
1,428,9,49,1.0,2018,3,13
1,423,11,49,4.0,2018,3,13
2,460,7,11,5.0,2017,4,12
2,450,7,11,4.0,2017,4,12
1,424,14,49,4.0,2018,3,13
2,360,7,11,1.0,2017,4,12
2,370,7,11,2.0,2017,4,12
1,600,6,11,1.0,2018,3,13
1,435,9,49,10.0,2018,3,13
1,431,1,49,2.0,2018,3,13
1,426,6,49,2.0,2018,3,13
1,424,4,49,1.0,2018,3,13
6,426,7,49,1.0,2017,3,12
6,657,7,11,10.0,2017,3,12
6,656,7,11,11.0,2017,3,12
1,427,6,49,3.0,2018,3,13
6,655,7,11,6.0,2017,3,12
6,653,7,11,6.0,2017,3,12
6,654,7,11,10.0,2017,3,12
6,620,7,11,7.0,2017,3,12
6,651,7,11,6.0,2017,3,12
6,650,7,11,1.0,2017,3,12
6,630,7,11,4.0,2017,3,12
6,540,7,11,5.0,2017,3,12
6,520,7,11,10.0,2017,3,12
6,600,7,11,11.0,2017,3,12
6,500,7,11,2.0,2017,3,12
6,610,7,11,5.0,2017,3,12
1,418,6,11,1.0,2018,3,13
6,570,7,11,11.0,2017,3,12
6,590,7,11,6.0,2017,3,12
6,580,7,11,9.0,2017,3,12
1,434,14,49,2.0,2018,3,13
6,560,7,11,5.0,2017,3,12
1,424,1,49,16.0,2018,3,13
1,419,15,49,6.0,2018,3,13
1,428,2,49,1.0,2018,3,13
1,330,6,11,1.0,2018,3,13
1,429,14,49,1.0,2018,3,13
6,550,7,11,7.0,2017,3,12
6,530,7,11,9.0,2017,3,12
2,423,11,49,4.0,2018,3,14
2,434,14,49,4.0,2018,3,14
2,1147,15,49,30.0,2018,3,14
2,429,1,49,34.0,2018,3,14
2,432,9,49,38.0,2018,3,14
2,426,6,49,2.0,2018,3,14
2,431,1,49,2.0,2018,3,14
2,425,14,49,12.0,2018,3,14
2,430,1,49,1.0,2018,3,14
2,423,14,49,4.0,2018,3,14
2,433,4,49,1.0,2018,3,14
2,433,2,49,12.0,2018,3,14
6,300,7,11,1.0,2017,3,12
6,427,7,49,23.0,2017,2,12
6,390,7,11,2.0,2017,2,12
6,659,7,11,1.0,2017,2,12
6,652,7,11,2.0,2017,2,12
6,426,7,49,3.0,2017,2,12
6,650,7,11,3.0,2017,2,12
2,435,9,49,7.0,2018,3,14
2,429,14,49,3.0,2018,3,14
2,340,6,11,1.0,2018,3,14
2,424,11,49,3.0,2018,3,14
2,419,15,49,7.0,2018,3,14
6,630,7,11,2.0,2017,2,12
6,400,7,11,1.0,2017,2,12
6,530,7,11,1.0,2017,2,12
6,658,7,11,1.0,2017,2,12
2,424,14,49,4.0,2018,3,14
2,424,1,49,17.0,2018,3,14
2,428,2,49,8.0,2018,3,14
6,450,7,11,5.0,2017,2,12
6,320,7,11,3.0,2017,2,12
6,300,7,11,4.0,2017,2,12
3,434,11,49,1.0,2018,3,15
3,1147,15,49,29.0,2018,3,15
3,426,6,49,4.0,2018,3,15
3,419,15,49,4.0,2018,3,15
3,432,9,49,37.0,2018,3,15
3,435,9,49,24.0,2018,3,15
3,433,9,49,5.0,2018,3,15
3,429,1,49,24.0,2018,3,15
3,431,1,49,1.0,2018,3,15
3,434,14,49,7.0,2018,3,15
3,433,2,49,8.0,2018,3,15
6,540,7,11,1.0,2017,2,12
3,426,7,49,8.0,2017,1,12
3,663,7,11,11.0,2017,1,12
3,667,7,11,10.0,2017,1,12
3,664,7,11,10.0,2017,1,12
3,666,7,11,10.0,2017,1,12
3,668,7,11,8.0,2017,1,12
3,665,7,11,3.0,2017,1,12
3,662,7,11,11.0,2017,1,12
3,661,7,11,11.0,2017,1,12
3,423,11,49,3.0,2018,3,15
3,660,7,11,6.0,2017,1,12
3,480,7,11,6.0,2017,1,12
3,659,7,11,9.0,2017,1,12
3,657,7,11,8.0,2017,1,12
3,656,7,11,8.0,2017,1,12
3,655,7,11,9.0,2017,1,12
3,424,11,49,2.0,2018,3,15
3,370,6,11,1.0,2018,3,15
3,654,7,11,7.0,2017,1,12
3,652,7,11,9.0,2017,1,12
3,653,7,11,10.0,2017,1,12
3,424,1,49,13.0,2018,3,15
3,425,14,49,5.0,2018,3,15
3,424,14,49,1.0,2018,3,15
4,300,4,11,12.0,2018,3,16
3,651,7,11,4.0,2017,1,12
3,650,7,11,8.0,2017,1,12
3,640,7,11,9.0,2017,1,12
3,630,7,11,9.0,2017,1,12
4,434,14,49,14.0,2018,3,16
4,1147,15,49,46.0,2018,3,16
4,426,6,49,4.0,2018,3,16
4,432,9,49,46.0,2018,3,16
4,430,1,49,1.0,2018,3,16
4,429,1,49,41.0,2018,3,16
4,434,11,49,2.0,2018,3,16
4,657,6,11,2.0,2018,3,16
3,410,7,11,1.0,2017,1,12
3,620,7,11,10.0,2017,1,12
3,610,7,11,11.0,2017,1,12
3,600,7,11,3.0,2017,1,12
3,590,7,11,3.0,2017,1,12
3,580,7,11,3.0,2017,1,12
3,570,7,11,7.0,2017,1,12
4,653,6,11,1.0,2018,3,16
3,560,7,11,5.0,2017,1,12
4,652,6,11,1.0,2018,3,16
3,550,7,11,5.0,2017,1,12
3,540,7,11,8.0,2017,1,12
4,651,6,11,1.0,2018,3,16
3,530,7,11,7.0,2017,1,12
4,433,2,49,3.0,2018,3,16
3,520,7,11,9.0,2017,1,12
3,510,7,11,11.0,2017,1,12
3,500,7,11,8.0,2017,1,12
3,320,7,11,11.0,2017,1,12
4,435,9,49,16.0,2018,3,16
3,490,7,11,7.0,2017,1,12
4,550,6,11,1.0,2018,3,16
3,310,7,11,10.0,2017,1,12
3,427,7,49,1.0,2017,1,12
3,300,7,11,10.0,2017,1,12
3,330,7,11,1.0,2017,1,12
3,427,7,49,3.0,2017,11,30
3,662,7,11,5.0,2017,11,30
3,570,7,11,2.0,2017,11,30
3,661,7,11,8.0,2017,11,30
3,659,7,11,2.0,2017,11,30
3,657,7,11,1.0,2017,11,30
3,651,7,11,1.0,2017,11,30
3,653,7,11,2.0,2017,11,30
3,426,7,49,4.0,2017,11,30
3,300,7,11,2.0,2017,11,30
3,590,7,11,3.0,2017,11,30
3,600,7,11,6.0,2017,11,30
3,580,7,11,8.0,2017,11,30
4,460,6,11,1.0,2018,3,16
3,520,7,11,2.0,2017,11,30
3,550,7,11,4.0,2017,11,30
3,540,7,11,6.0,2017,11,30
3,530,7,11,7.0,2017,11,30
3,350,7,11,2.0,2017,11,30
3,330,7,11,1.0,2017,11,30
3,440,7,11,11.0,2017,11,30
4,424,1,49,11.0,2018,3,16
4,400,6,11,1.0,2018,3,16
4,431,1,49,1.0,2018,3,16
4,424,11,49,1.0,2018,3,16
4,419,15,49,3.0,2018,3,16
4,425,14,49,3.0,2018,3,16
4,428,2,49,1.0,2018,3,16
4,310,6,11,1.0,2018,3,16
2,431,7,49,18.0,2017,11,29
2,429,7,49,4.0,2017,11,29
2,655,7,11,7.0,2017,11,29
2,654,7,11,1.0,2017,11,29
2,427,7,49,4.0,2017,11,29
2,653,7,11,4.0,2017,11,29
2,652,7,11,9.0,2017,11,29
2,426,7,49,20.0,2017,11,29
2,590,7,11,11.0,2017,11,29
5,429,1,49,36.0,2018,3,17
5,1147,15,49,21.0,2018,3,17
5,435,9,49,13.0,2018,3,17
5,434,14,49,10.0,2018,3,17
5,423,11,49,3.0,2018,3,17
5,432,9,49,22.0,2018,3,17
5,424,11,49,4.0,2018,3,17
2,651,7,11,11.0,2017,11,29
5,433,2,49,5.0,2018,3,17
5,426,6,49,1.0,2018,3,17
5,500,6,11,1.0,2018,3,17
5,422,6,49,1.0,2018,3,17
5,418,6,11,3.0,2018,3,17
5,424,14,49,6.0,2018,3,17
5,425,14,49,3.0,2018,3,17
5,427,6,49,1.0,2018,3,17
5,424,1,49,9.0,2018,3,17
5,431,1,49,1.0,2018,3,17
5,419,15,49,2.0,2018,3,17
5,428,2,49,5.0,2018,3,17
5,320,6,11,1.0,2018,3,17
2,650,7,11,5.0,2017,11,29
6,430,11,49,2.0,2018,3,18
6,1147,15,49,46.0,2018,3,18
6,429,1,49,34.0,2018,3,18
6,435,9,49,37.0,2018,3,18
6,432,9,49,22.0,2018,3,18
6,431,1,49,2.0,2018,3,18
6,426,4,49,2.0,2018,3,18
6,433,2,49,10.0,2018,3,18
2,640,7,11,1.0,2017,11,29
6,423,11,49,2.0,2018,3,18
2,610,7,11,5.0,2017,11,29
